extension,type,x,y,mag_v,mag_i,snr_v,snr_i,sharp_v,sharp_i,round_v,round_i,err_v,err_i
1,1,685.83,721.75,25.794,24.664,7.9,10.4,0.21,0.252,0.038,0.273,0.137,0.104
1,1,499.06,963.3499999999999,25.628,24.947,12.0,6.9,0.091,-0.022,0.389,-0.002,0.09,0.157
1,1,350.89,710.94,25.636,24.809,11.9,10.5,-0.053,-0.078,0.3,0.509,0.091,0.104
1,1,359.71,1092.55,25.712,24.687,11.2,11.2,0.095,-0.079,0.287,0.136,0.097,0.097
1,1,638.26,879.5,25.702,24.76,8.7,6.4,-0.207,-0.167,0.321,0.551,0.124,0.169
1,1,485.67,1343.44,25.824,24.621,9.9,11.5,0.059,0.141,0.337,0.21,0.11,0.095
1,1,486.3,1185.51,25.762,24.739,10.8,8.9,0.019,0.202,0.35,-0.052,0.1,0.121
1,1,108.40999999999997,712.35,25.673,24.893,11.0,8.2,-0.021,0.054,0.364,-0.081,0.099,0.133
1,1,214.02999999999997,1218.99,25.815,24.603,10.4,12.0,0.066,-0.095,0.301,0.062,0.105,0.09
1,1,488.87,814.04,25.634,24.724,9.3,8.7,0.106,0.172,0.881,0.417,0.116,0.124
1,1,679.69,947.1199999999999,25.88,24.668,8.0,10.6,-0.05,-0.112,0.466,0.45,0.136,0.103
1,1,226.35000000000002,1234.8200000000002,25.58,24.933,10.6,8.7,-0.188,-0.014,0.616,-0.018,0.102,0.125
1,1,402.23,908.71,25.869,24.5,5.8,10.9,-0.068,0.019,-0.227,0.362,0.187,0.1
1,1,694.27,1198.19,25.694,24.732,10.5,8.9,0.071,0.195,0.769,0.329,0.103,0.121
1,1,344.3,1052.9,25.645,24.729,11.2,8.9,0.052,-0.019,0.24,-0.049,0.097,0.122
1,1,49.14999999999998,799.85,25.872,24.611,8.2,11.2,-0.203,-0.054,0.328,-0.054,0.132,0.097
1,1,537.87,947.47,25.879,24.718,6.7,11.1,0.001,0.014,0.697,0.312,0.162,0.098
1,1,300.48,770.74,25.733,24.685,11.2,10.6,0.069,0.107,0.205,0.115,0.097,0.103
1,1,458.64,1066.31,25.729,24.727,11.3,10.9,-0.0,0.029,-0.062,0.281,0.096,0.1
1,1,150.26999999999998,1203.35,25.467,24.862,8.0,5.8,0.087,-0.216,0.309,-0.038,0.137,0.186
1,1,334.54,865.35,25.695,24.773,10.5,6.8,0.002,0.093,0.501,0.596,0.103,0.16
1,1,259.59,731.35,25.437,25.162,10.4,7.2,-0.129,-0.098,0.221,0.082,0.104,0.15
1,1,-3.0,1018.9200000000001,25.812,24.695,5.4,10.9,-0.025,-0.049,0.352,0.209,0.202,0.1
1,1,28.17999999999995,1432.3400000000001,25.64,24.776,10.5,9.1,-0.056,-0.084,-0.011,0.435,0.104,0.12
1,1,154.01,1188.97,25.592,24.911,11.7,9.3,-0.073,-0.043,0.091,0.043,0.093,0.117
1,1,523.36,1389.01,25.73,24.762,9.8,9.2,-0.044,0.211,0.196,0.265,0.111,0.118
1,1,425.07,1208.05,25.647,24.731,9.6,6.4,0.007,-0.219,0.562,0.526,0.114,0.171
1,1,201.76,1150.47,25.843,24.541,10.5,10.6,-0.003,0.021,0.358,-0.038,0.104,0.103
1,1,10.330000000000041,1268.56,25.693,24.703,11.1,9.4,-0.009,0.068,0.226,0.049,0.098,0.115
1,1,404.81,1131.15,25.969,24.651,4.4,9.7,-0.045,0.07,0.232,0.252,0.245,0.112
1,1,332.26,795.49,25.708,24.708,10.8,11.1,0.001,0.105,0.216,0.264,0.101,0.098
1,1,649.24,1116.29,25.609,24.826,10.3,8.0,0.046,0.105,0.818,0.657,0.106,0.135
1,1,547.8,795.58,25.785,24.689,10.5,11.1,0.13,-0.017,0.721,-0.168,0.104,0.098
1,1,586.36,987.01,25.672,24.755,11.3,8.8,0.08,0.361,0.591,0.821,0.096,0.123
1,1,251.29000000000002,1230.42,25.656,24.762,11.7,10.6,-0.02,0.056,0.62,0.134,0.093,0.102
1,1,8.0,1102.07,25.68,24.75,11.4,10.2,-0.01,0.069,0.028,0.113,0.095,0.106
1,1,442.94,1346.63,25.709,24.661,11.2,10.6,-0.018,0.027,0.013,0.427,0.097,0.102
1,1,458.9,759.6800000000001,25.8,24.64,10.8,11.1,-0.017,0.037,0.107,0.047,0.101,0.098
1,1,347.2,1384.99,25.616,24.852,12.0,9.3,-0.045,0.033,0.037,0.218,0.09,0.117
1,1,640.41,787.91,25.568,24.94,12.7,9.4,0.056,-0.003,0.349,1.029,0.086,0.116
1,1,613.15,1276.62,25.797,24.675,8.3,10.4,0.002,-0.011,1.014,0.539,0.131,0.104
1,1,8.309999999999945,1016.55,25.745,24.626,10.5,9.5,-0.03,0.126,-0.099,0.165,0.103,0.115
1,1,630.36,844.23,25.56,26.132,12.8,3.2,-0.085,-0.166,0.823,2.048,0.085,0.337
1,1,260.79,1259.81,25.954,24.99,7.4,8.4,0.239,-0.002,0.567,0.438,0.148,0.129
1,1,443.66,1174.98,25.672,24.721,9.8,11.1,0.077,-0.036,0.255,0.142,0.111,0.097
1,1,178.51999999999998,1246.76,25.615,24.815,11.6,10.1,-0.009,-0.135,0.232,-0.036,0.093,0.108
1,1,588.94,1395.77,25.749,24.792,9.7,8.4,-0.051,0.306,0.537,0.29,0.112,0.13
1,1,487.88,1053.05,25.744,24.672,10.9,9.3,0.021,0.127,0.129,0.012,0.1,0.117
1,1,570.94,1235.9,25.661,24.791,11.0,10.0,0.071,0.068,0.253,0.312,0.099,0.109
1,1,218.49,1029.81,25.577,24.94,12.7,8.7,0.073,0.215,0.131,0.114,0.085,0.125
1,1,598.1,1387.56,25.528,25.18,10.0,6.4,0.014,0.453,0.046,0.434,0.108,0.17
1,1,574.8,1158.99,25.548,25.506,12.3,3.3,-0.138,-0.533,0.12,0.314,0.088,0.333
1,1,461.35,708.05,25.65,24.816,11.4,9.5,0.109,0.162,0.186,0.088,0.095,0.114
1,1,574.0,830.36,25.793,24.823,8.8,8.4,-0.048,0.099,0.225,0.124,0.124,0.13
1,1,117.57000000000005,933.76,25.751,24.743,9.9,10.4,0.038,-0.093,0.443,0.272,0.11,0.104
1,1,409.93,1420.95,25.752,24.708,9.8,10.6,0.041,0.004,0.152,0.021,0.11,0.102
1,1,564.53,1437.1100000000001,25.818,24.665,8.6,9.5,-0.006,0.013,0.096,0.316,0.127,0.114
1,1,574.64,1057.58,25.696,24.745,10.4,10.6,-0.034,0.159,0.16,0.38,0.105,0.102
1,1,589.85,1362.74,25.612,24.959,9.5,7.5,-0.091,0.023,0.55,0.644,0.114,0.146
1,1,405.31,890.13,25.586,24.895,12.9,8.5,-0.057,-0.087,0.103,0.244,0.084,0.128
1,1,591.16,907.44,25.739,24.704,11.2,9.8,0.018,0.222,0.527,0.379,0.097,0.111
1,1,409.15,960.26,25.802,24.649,10.1,11.1,0.154,0.176,0.459,0.184,0.107,0.098
1,1,-29.950000000000045,1223.0700000000002,25.872,24.677,7.8,10.6,0.146,0.075,0.306,0.006,0.14,0.102
1,1,181.37,1417.58,25.592,24.901,11.6,8.8,-0.019,-0.101,-0.008,0.225,0.093,0.124
1,1,267.35,710.97,25.764,24.671,10.7,11.3,0.032,-0.049,0.129,0.056,0.101,0.096
1,1,467.59,977.99,25.694,24.729,11.6,10.8,0.122,0.14,0.539,-0.032,0.094,0.1
1,1,396.35,836.5699999999999,26.19,24.75,4.4,11.0,0.097,-0.127,0.127,0.077,0.247,0.099
1,1,503.32,1339.8,26.102,24.581,6.6,11.9,0.135,-0.026,0.353,0.383,0.163,0.091
1,1,282.89,742.79,25.575,24.911,12.0,9.4,0.023,0.167,0.341,0.192,0.091,0.115
1,1,302.7,1430.94,25.892,24.627,7.9,11.1,-0.015,0.01,0.523,0.54,0.137,0.097
1,1,581.0,1111.55,25.665,24.788,10.8,9.8,0.027,0.116,0.683,-0.159,0.1,0.111
1,1,-4.559999999999945,957.27,25.765,24.669,10.0,10.7,0.022,0.114,-0.062,0.215,0.108,0.101
1,1,633.71,911.2,25.428,25.338,11.4,6.6,0.099,0.345,0.699,0.609,0.096,0.165
1,1,626.05,1172.0,25.599,25.046,11.6,7.4,0.014,0.238,1.313,1.162,0.094,0.147
1,1,506.90999999999997,1085.63,25.632,24.841,8.5,8.3,-0.17,-0.172,0.112,0.214,0.128,0.131
1,1,355.62,887.53,25.653,24.791,11.7,10.7,0.041,-0.083,0.342,-0.009,0.093,0.101
1,1,517.8199999999999,1221.76,25.563,24.935,11.6,9.0,0.071,-0.002,0.167,0.186,0.094,0.121
1,1,687.09,824.45,25.678,24.819,10.4,8.6,0.2,0.161,0.203,0.273,0.104,0.126
1,1,399.56,1058.05,25.676,24.807,11.9,10.3,0.03,0.06,0.122,-0.064,0.091,0.106
1,1,689.37,742.1800000000001,25.858,24.615,9.2,11.3,0.224,-0.023,-0.103,0.254,0.118,0.096
1,1,66.45000000000005,944.53,25.52,25.17,12.7,7.4,0.037,-0.013,0.255,0.513,0.085,0.146
1,1,328.68,1045.51,25.666,25.157,9.9,6.1,-0.032,-0.004,0.265,0.502,0.11,0.177
1,1,438.88,1339.3,25.683,24.859,11.5,8.0,0.014,-0.04,0.088,0.057,0.095,0.135
1,1,655.3199999999999,1343.6399999999999,25.609,24.853,10.1,9.1,0.03,0.068,0.137,0.294,0.108,0.12
1,1,605.45,1269.19,25.545,25.29,9.6,4.9,-0.023,-0.271,0.701,0.981,0.113,0.222
1,1,619.4300000000001,1006.48,25.6,24.834,8.6,9.4,0.068,-0.086,0.763,0.714,0.126,0.116
1,1,459.17,1117.63,25.707,24.734,11.1,10.8,-0.048,-0.068,0.079,0.222,0.098,0.1
1,1,639.91,1336.8,25.732,24.7,10.6,10.1,0.037,-0.014,0.278,0.353,0.102,0.107
1,1,455.03,707.21,99.999,99.999,0.0,3.3,0.0,-0.135,0.0,0.602,0.0,0.331
1,1,417.77,1198.8400000000001,25.648,24.813,10.2,10.1,-0.088,0.08,0.532,0.464,0.106,0.108
1,1,295.75,705.08,99.999,99.999,0.0,3.4,0.0,0.309,0.0,1.353,0.0,0.324
1,1,640.38,1263.4099999999999,25.635,24.824,11.5,9.4,-0.038,0.136,0.39,0.119,0.094,0.116
1,1,77.80999999999995,1320.62,25.619,24.916,11.6,9.1,0.067,-0.081,0.477,0.377,0.094,0.119
1,1,437.51,1004.8399999999999,25.673,24.784,10.2,10.2,0.013,0.089,0.478,-0.117,0.107,0.107
1,1,480.84,1302.23,25.632,24.829,11.8,9.8,-0.113,0.152,0.509,0.66,0.092,0.111
1,1,590.99,1268.1100000000001,25.776,24.618,9.7,9.3,0.163,0.174,0.3,0.163,0.112,0.117
1,1,696.14,844.78,25.66,24.912,7.8,7.5,-0.063,-0.107,0.307,0.157,0.139,0.144
1,1,365.05,1029.81,25.527,25.245,12.8,6.9,-0.027,0.019,0.587,0.202,0.085,0.158
1,1,425.91,867.92,25.775,24.655,9.0,9.6,0.158,-0.015,0.417,0.579,0.121,0.113
1,1,118.72000000000003,1385.0900000000001,26.25,24.666,3.7,10.2,0.072,0.157,0.071,0.025,0.291,0.106
1,1,645.74,1280.79,99.999,99.999,5.9,0.0,-0.068,0.0,0.105,0.0,0.185,0.0
1,1,628.23,935.8,25.645,25.026,10.2,7.1,0.166,0.105,0.532,0.167,0.107,0.153
1,1,457.59,1135.75,25.685,24.768,11.3,10.0,-0.016,0.021,0.478,0.515,0.096,0.108
1,1,272.32,1230.06,25.722,24.747,10.7,10.9,0.035,-0.126,0.159,-0.057,0.101,0.1
1,1,95.03999999999996,1029.22,25.993,24.734,7.9,8.7,0.087,-0.049,0.009,0.32,0.138,0.124
1,1,462.62,1427.8200000000002,25.677,24.833,9.0,9.5,-0.043,0.053,0.559,0.524,0.121,0.114
1,1,607.54,1053.3,25.81,24.663,8.6,9.7,0.103,0.02,0.414,0.383,0.126,0.112
1,1,338.44,1435.62,25.636,24.869,11.6,9.3,-0.013,0.187,0.539,-0.026,0.093,0.116
1,1,434.13,922.2,25.821,24.654,9.9,11.9,0.199,0.053,0.272,0.248,0.109,0.091
1,1,657.09,875.45,25.716,24.77,9.1,10.1,-0.001,0.159,0.136,0.209,0.119,0.108
1,1,489.74,1180.54,25.51,25.37,12.8,6.5,0.09,0.415,0.29,-0.155,0.085,0.168
1,1,158.27999999999997,911.25,25.686,24.733,8.3,10.4,0.088,0.046,0.114,0.427,0.13,0.105
1,1,424.07,1099.8899999999999,25.693,24.843,10.7,9.9,-0.038,-0.04,0.149,0.214,0.101,0.109
1,1,656.62,750.09,25.688,24.769,11.4,9.1,0.102,0.018,0.389,-0.049,0.096,0.119
1,1,133.96000000000004,1293.26,25.585,24.812,9.3,7.8,0.045,-0.263,0.157,0.059,0.116,0.138
1,1,525.9,792.73,25.835,24.643,9.4,10.9,0.18,0.075,0.195,0.374,0.116,0.1
1,1,215.51,988.3600000000001,25.513,24.925,10.7,9.4,0.107,-0.072,0.261,0.734,0.101,0.115
1,1,336.85,1115.35,25.653,24.709,6.5,11.3,-0.03,0.026,0.177,0.25,0.166,0.096
1,1,448.47,1042.44,25.89,24.601,9.4,11.6,0.103,0.107,0.352,0.276,0.116,0.094
1,1,393.94,884.89,25.539,25.054,7.6,4.8,0.106,-0.009,0.331,0.264,0.144,0.225
1,1,-38.789999999999964,910.04,25.644,24.883,11.3,8.6,-0.042,-0.002,0.287,0.216,0.096,0.126
1,1,25.149999999999977,1179.3899999999999,25.812,24.689,9.9,11.1,0.084,-0.081,0.079,0.395,0.11,0.098
1,1,682.85,729.7,25.649,24.832,11.2,8.7,-0.071,-0.133,0.45,-0.183,0.097,0.125
1,1,182.46000000000004,704.0,25.71,24.775,10.7,7.9,-0.074,0.154,0.839,0.04,0.102,0.138
1,1,52.01999999999998,1018.0999999999999,25.74,24.715,9.2,8.9,0.029,-0.043,0.191,0.005,0.118,0.122
1,1,35.24000000000001,1400.42,25.617,24.854,10.3,9.0,-0.068,0.116,0.169,0.312,0.105,0.121
1,1,55.700000000000045,1093.12,25.697,24.844,10.5,5.4,0.123,0.223,0.273,0.058,0.103,0.2
1,1,414.92,1031.56,25.765,24.698,10.7,10.6,0.141,0.129,0.183,0.247,0.101,0.102
1,1,104.13999999999999,742.48,25.624,24.911,10.7,8.0,-0.013,0.058,0.398,0.299,0.102,0.136
1,1,546.0,901.1800000000001,25.87,24.997,8.5,7.1,0.068,0.042,0.327,-0.02,0.127,0.154
1,1,390.0,818.4,25.656,24.854,12.1,10.0,0.073,0.042,0.022,0.216,0.09,0.109
1,1,407.46,1340.35,25.673,24.8,11.1,9.1,0.068,-0.031,0.043,-0.0,0.098,0.12
1,1,640.44,1179.1,25.861,24.627,9.3,10.6,0.053,0.182,0.768,0.236,0.116,0.102
1,1,581.85,1254.3400000000001,25.837,24.651,9.7,11.1,0.219,0.133,0.337,0.13,0.112,0.097
1,1,570.49,1238.0900000000001,25.793,24.653,8.4,11.1,0.04,0.187,0.153,0.476,0.13,0.098
1,1,558.96,1338.98,25.869,24.718,7.7,10.6,0.052,0.114,0.372,0.37,0.142,0.103
1,1,343.43,974.31,25.735,24.717,11.1,11.0,0.058,0.102,0.205,0.103,0.098,0.099
1,1,211.67999999999995,1014.5899999999999,25.658,25.012,11.2,7.1,-0.022,0.01,0.902,0.566,0.097,0.154
1,1,567.86,866.34,25.84,24.586,9.6,10.0,0.061,-0.037,0.315,-0.013,0.113,0.109
1,1,284.44,989.46,25.857,24.648,10.0,11.9,0.183,0.137,0.178,0.528,0.108,0.091
1,1,465.0,882.81,25.75,24.737,9.1,10.7,0.013,-0.08,0.58,-0.141,0.12,0.102
1,1,522.99,1345.6599999999999,25.705,24.776,10.8,10.2,-0.016,0.113,0.063,0.459,0.101,0.107
1,1,585.86,1273.79,25.931,24.635,8.7,11.1,0.149,0.031,0.553,0.194,0.125,0.098
1,1,327.03,1149.53,25.73,24.724,11.4,11.0,0.011,0.059,0.503,0.025,0.095,0.098
1,1,404.16,723.81,25.586,24.838,8.9,10.2,0.044,0.079,0.289,0.143,0.122,0.107
1,1,597.3,1358.51,25.697,24.804,10.5,9.5,0.042,0.218,0.163,-0.067,0.104,0.114
1,1,299.49,1401.6100000000001,25.603,24.887,12.0,9.3,0.047,0.205,0.129,0.088,0.091,0.116
1,1,524.04,1163.5,25.766,24.711,10.6,10.4,0.043,-0.087,0.586,0.457,0.102,0.104
1,1,254.26,1329.46,25.767,24.727,10.6,10.5,0.027,0.079,0.315,0.474,0.102,0.103
1,1,163.16999999999996,1187.56,25.658,24.847,11.9,9.9,-0.051,0.041,0.214,0.19,0.091,0.11
1,1,414.0,1183.78,26.23,24.668,3.6,11.5,0.094,-0.077,-0.328,0.274,0.301,0.095
1,1,197.96000000000004,1129.8899999999999,26.496,24.67,3.4,11.7,-0.379,-0.081,0.778,-0.073,0.32,0.093
1,1,388.59,1300.71,25.704,24.76,10.8,10.2,-0.031,0.033,-0.021,0.3,0.101,0.106
1,1,447.32,889.09,25.703,24.781,11.6,10.7,0.159,0.184,0.29,0.315,0.093,0.101
1,1,335.14,1288.0900000000001,25.785,24.635,8.8,9.6,0.022,0.089,0.377,0.486,0.124,0.113
1,1,687.77,1359.71,25.811,24.736,8.7,9.8,0.067,0.125,0.987,0.764,0.125,0.111
1,1,579.47,1325.5900000000001,25.838,24.73,6.4,9.8,0.17,0.125,0.292,0.649,0.169,0.111
1,1,198.37,1149.6,25.735,24.778,10.8,10.5,-0.091,0.049,0.768,0.414,0.101,0.103
1,1,-39.129999999999995,948.3299999999999,25.881,24.694,7.7,9.6,-0.102,-0.018,0.474,0.532,0.141,0.113
1,1,681.21,706.07,25.891,24.727,7.4,10.1,0.244,0.127,0.355,0.066,0.147,0.108
1,1,91.30999999999995,1082.35,25.725,24.761,10.9,9.9,-0.004,0.224,0.569,0.13,0.1,0.11
1,1,-43.059999999999945,1094.28,25.75,24.878,8.2,6.9,-0.011,0.025,0.008,0.056,0.133,0.158
1,1,231.97000000000003,720.86,25.665,24.826,9.4,8.0,-0.072,-0.053,0.554,0.068,0.116,0.135
1,1,349.92,1078.0,25.727,24.637,6.5,8.5,-0.001,-0.209,0.392,0.403,0.168,0.128
1,1,13.330000000000041,875.01,25.901,24.609,9.3,10.6,-0.053,0.051,0.246,0.209,0.117,0.103
1,1,130.02999999999997,1049.04,99.999,99.999,6.1,0.0,0.107,0.0,0.39,0.0,0.178,0.0
1,1,609.3,850.69,25.689,24.784,10.0,9.6,-0.075,0.081,0.159,0.433,0.109,0.113
1,1,533.35,1200.73,25.775,24.712,10.8,10.9,-0.034,0.013,0.261,0.204,0.101,0.099
1,1,20.309999999999945,1168.0,25.664,24.874,10.4,9.2,0.045,-0.07,-0.017,0.538,0.104,0.118
1,1,425.37,1194.88,25.687,24.828,11.2,9.8,-0.035,-0.038,0.32,0.246,0.097,0.111
1,1,89.55999999999995,1151.43,25.715,24.745,10.7,8.7,0.035,0.074,0.515,0.393,0.102,0.125
1,1,586.21,723.9,25.667,24.839,11.8,9.3,0.144,0.115,0.531,0.251,0.092,0.116
1,1,671.47,802.4300000000001,25.515,25.396,10.9,5.9,0.167,0.032,0.351,0.592,0.1,0.185
1,1,614.33,776.14,25.978,24.73,8.6,6.4,0.021,-0.147,0.431,0.328,0.126,0.168
1,1,373.31,855.4300000000001,25.755,24.806,11.0,7.9,-0.01,0.201,0.407,0.101,0.099,0.138
1,1,445.81,906.5,25.734,24.741,10.8,10.5,0.006,-0.011,0.283,0.167,0.1,0.103
1,1,-0.39999999999997726,1152.96,25.745,24.67,10.1,9.0,0.155,-0.014,0.247,0.072,0.107,0.121
1,1,81.16999999999996,1168.6399999999999,26.227,24.646,3.4,8.5,-0.085,0.018,0.546,0.403,0.316,0.128
1,1,486.45,834.48,26.103,24.569,7.2,11.6,-0.329,-0.186,0.371,0.152,0.151,0.093
1,1,411.11,736.15,25.728,24.779,10.6,10.3,0.11,0.095,0.298,0.523,0.102,0.106
1,1,695.24,721.37,25.738,24.719,10.8,10.0,0.204,0.26,-0.032,0.29,0.1,0.108
1,1,377.66,1004.3399999999999,25.732,24.752,11.4,10.9,0.011,0.099,0.185,-0.038,0.095,0.1
1,1,354.14,804.67,25.772,24.693,8.9,9.0,0.1,-0.008,0.165,0.126,0.122,0.121
1,1,583.78,1128.73,25.708,25.446,6.0,5.4,-0.183,-0.423,0.377,0.59,0.18,0.203
1,1,272.77,903.99,25.703,24.7,11.6,8.8,0.021,0.116,-0.076,0.578,0.094,0.124
1,1,647.98,1273.4099999999999,25.892,24.672,9.2,10.8,0.082,0.172,0.215,0.353,0.118,0.1
1,1,511.33000000000004,1406.75,25.762,24.738,10.1,9.6,0.084,0.002,0.023,0.179,0.107,0.113
1,1,493.72,1172.5,25.902,24.766,5.7,9.3,0.216,0.276,0.293,0.362,0.191,0.117
1,1,203.76999999999998,1290.75,25.651,24.867,11.8,8.7,0.084,-0.033,0.155,-0.018,0.092,0.125
1,1,467.98,1442.85,25.701,24.812,9.7,9.4,0.098,-0.018,0.063,0.401,0.112,0.115
1,1,448.08,908.9200000000001,25.743,24.779,11.1,8.7,0.017,0.07,0.007,0.366,0.098,0.125
1,1,418.53,1098.6399999999999,25.905,24.705,6.7,11.1,-0.006,-0.021,1.164,0.282,0.161,0.098
1,1,651.79,733.9,25.768,24.742,9.7,10.1,0.187,0.183,0.114,0.138,0.112,0.108
1,1,673.17,1200.52,25.57,25.811,12.3,4.3,0.043,-0.086,0.191,1.141,0.088,0.254
1,1,80.33000000000004,947.46,25.689,24.843,11.2,9.2,0.046,0.0,0.311,0.301,0.097,0.118
1,1,385.93,925.1300000000001,25.677,24.8,9.9,9.4,0.045,0.241,0.585,0.242,0.11,0.115
1,1,580.65,1082.22,25.61,25.193,7.8,7.4,-0.152,-0.078,0.318,0.288,0.139,0.147
1,1,390.19,1252.6399999999999,25.773,24.771,10.1,8.5,-0.089,-0.131,0.757,0.614,0.107,0.128
1,1,589.5699999999999,1311.29,25.624,24.91,9.6,8.6,-0.179,-0.169,0.7,0.948,0.113,0.126
1,1,396.03,1243.63,25.711,24.749,9.2,10.6,-0.019,0.103,-0.045,0.183,0.118,0.103
1,1,613.87,1118.79,25.537,24.955,7.4,8.1,-0.085,0.177,0.213,0.472,0.146,0.133
1,1,333.52,1306.04,25.749,24.754,10.9,10.2,0.136,0.129,0.133,0.287,0.099,0.107
1,1,562.14,844.4,25.593,25.437,11.5,4.4,0.089,0.361,0.202,-0.273,0.095,0.249
1,1,210.33000000000004,809.01,25.76,24.725,10.8,10.1,-0.079,-0.011,0.099,0.221,0.101,0.108
1,1,368.88,865.49,99.999,99.999,0.0,4.3,0.0,0.153,0.0,0.567,0.0,0.25
1,1,406.57,856.77,25.801,24.786,8.1,10.5,0.184,-0.013,0.113,0.251,0.133,0.103
1,1,334.71,1335.38,25.839,24.699,10.3,10.9,0.043,0.011,0.699,0.806,0.106,0.099
1,1,595.38,906.26,25.517,25.214,12.7,7.6,0.117,0.107,0.315,0.027,0.085,0.144
1,1,395.14,1370.96,25.712,24.72,8.8,9.7,0.215,-0.035,0.765,0.024,0.123,0.112
1,1,79.75999999999999,1038.02,25.676,24.838,10.5,7.8,0.035,-0.039,0.35,-0.057,0.104,0.14
1,1,612.01,966.6600000000001,25.565,25.652,12.8,4.8,-0.149,-0.011,0.522,1.113,0.085,0.225
1,1,187.95000000000005,792.5699999999999,25.833,24.691,10.1,11.0,-0.04,0.034,0.684,0.031,0.107,0.099
1,1,463.55,1221.4299999999998,25.672,24.877,11.3,9.8,-0.029,-0.135,0.208,0.568,0.096,0.111
1,1,673.12,1005.96,25.711,24.767,8.4,8.3,0.143,0.276,0.327,-0.008,0.129,0.131
1,1,525.11,785.9,25.561,25.43,12.3,4.7,0.1,0.211,0.269,0.41,0.089,0.23
1,1,298.45,817.37,25.589,24.877,9.7,9.7,0.033,0.036,0.139,0.26,0.112,0.111
1,1,321.44,1232.95,25.731,24.833,10.1,9.1,0.085,-0.083,0.198,0.469,0.108,0.119
1,1,656.08,1081.1,25.546,25.504,10.3,5.1,-0.186,-0.106,0.173,0.692,0.105,0.211
1,1,605.15,1057.3600000000001,25.487,25.534,10.5,5.3,-0.001,0.288,0.399,0.857,0.104,0.204
1,1,76.25,893.48,25.614,25.022,11.3,8.4,0.029,-0.185,0.281,0.301,0.096,0.129
1,1,258.77,1368.23,25.726,24.784,10.8,8.8,0.04,0.221,0.416,0.362,0.101,0.124
1,1,303.41,962.19,25.788,24.728,10.8,11.1,0.098,0.158,0.553,0.046,0.1,0.098
1,1,336.74,1245.9099999999999,26.201,24.658,4.3,11.5,0.344,0.079,1.116,0.434,0.25,0.094
1,1,650.5,946.45,25.546,25.009,10.3,8.7,-0.185,-0.174,0.604,0.462,0.105,0.125
1,1,382.32,918.35,25.685,24.825,11.6,9.5,0.119,0.153,0.306,1.022,0.094,0.115
1,1,632.76,896.61,25.722,24.821,11.2,10.0,0.117,0.223,0.339,0.252,0.097,0.109
1,1,-6.6299999999999955,1413.56,25.74,24.763,9.2,9.6,0.163,0.123,0.352,-0.061,0.118,0.114
1,1,515.37,878.84,25.782,24.714,9.0,10.6,0.146,0.223,0.196,0.265,0.121,0.102
1,1,643.24,809.09,25.708,24.764,10.7,8.4,0.164,0.055,0.031,0.0,0.101,0.129
1,1,317.43,1024.93,25.74,24.809,11.3,10.3,0.012,-0.068,0.658,-0.022,0.096,0.106
1,1,677.16,910.15,25.521,25.871,11.7,4.2,-0.028,0.004,0.502,0.446,0.093,0.257
1,1,574.38,1357.88,25.702,24.854,10.4,8.9,-0.074,0.018,0.139,0.42,0.105,0.121
1,1,296.78,1143.07,25.738,24.748,11.3,10.9,0.006,0.092,0.253,0.053,0.096,0.1
1,1,528.16,1300.02,25.844,24.695,9.0,10.8,0.059,0.192,-0.103,0.318,0.12,0.1
1,1,52.960000000000036,1067.82,25.748,24.783,10.8,10.2,-0.021,0.116,0.561,0.241,0.1,0.107
1,1,683.0,1318.73,25.644,24.895,10.2,8.9,-0.012,0.056,0.362,0.49,0.107,0.123
1,1,541.79,1400.95,25.901,24.699,7.9,9.1,-0.155,-0.238,0.448,0.281,0.138,0.119
1,1,679.1800000000001,963.3899999999999,25.621,24.974,11.2,8.8,0.178,0.041,0.279,0.006,0.097,0.124
1,1,459.82,840.86,25.797,24.718,9.7,10.9,0.071,-0.013,0.518,0.175,0.112,0.1
1,1,550.11,1432.29,25.536,25.254,9.8,5.4,-0.107,-0.281,0.624,0.546,0.111,0.203
1,1,613.38,1430.6599999999999,25.756,24.756,9.6,8.8,0.051,0.161,0.387,-0.031,0.114,0.123
1,1,557.31,1178.13,25.864,24.795,9.0,9.3,-0.121,-0.003,0.602,0.293,0.121,0.116
1,1,461.74,1335.6399999999999,25.774,24.745,9.7,10.3,0.193,0.117,0.687,0.585,0.112,0.105
1,1,22.519999999999982,1215.08,25.818,24.678,10.2,8.4,0.039,-0.114,0.29,0.287,0.106,0.129
1,1,692.73,1194.88,25.807,24.786,9.0,9.4,-0.082,-0.008,0.453,0.108,0.121,0.116
1,1,465.63,704.17,25.99,24.655,8.8,11.5,0.015,0.126,0.071,0.582,0.124,0.094
1,1,74.62,1236.37,25.992,24.43,7.2,7.9,0.1,-0.031,0.773,0.034,0.151,0.137
1,1,609.33,1157.73,25.489,25.38,10.6,6.0,-0.101,-0.112,0.487,0.485,0.103,0.181
1,1,-21.549999999999955,1206.05,25.741,24.934,10.8,4.5,-0.049,-0.301,0.204,-0.077,0.101,0.244
1,1,322.01,1163.71,25.694,24.79,9.5,9.9,0.023,0.004,0.445,0.943,0.114,0.11
1,1,636.21,1279.3,25.636,24.766,6.6,8.2,0.071,0.05,0.502,0.338,0.164,0.132
1,1,476.61,1307.53,25.6,25.012,10.3,8.4,-0.11,0.121,0.199,0.455,0.106,0.13
