extension,x,y,mag_v,mag_i,type,snr_v,snr_i,flag_v,flag_i,crowd_v,crowd_i,sharp_v,sharp_i,err_v,err_i
1,1061.56,213.92,25.276,24.261,1,39.4,25.6,0,0,0.018,0.004,-0.012,-0.004,0.0279999999999999,0.042
1,2202.49,495.82,25.27,24.221,1,40.0,36.7,0,0,0.003,0.008,0.001,0.011,0.027,0.03
1,3301.59,294.86,25.336,24.175,1,38.7,37.7,0,0,0.002,0.003,0.003,0.034,0.0279999999999999,0.0289999999999999
1,268.87,698.72,25.187,24.283,1,40.4,34.6,0,0,0.015,0.003,0.0139999999999999,0.048,0.027,0.031
1,3983.8,774.15,26.027,23.929,1,26.7,43.3,0,0,0.076,0.035,0.012,0.0,0.0409999999999999,0.025
1,3775.53,1978.66,25.203000000000003,24.289,1,39.7,34.1,0,0,0.001,0.002,0.006,-0.034,0.027,0.032
1,4074.68,1904.18,25.019,24.451,1,42.0,30.7,0,0,0.0,0.001,-0.008,-0.0409999999999999,0.026,0.035
1,3430.67,1327.1,25.186,24.293000000000003,1,40.2,34.3,0,0,0.002,0.009,-0.009,0.0,0.027,0.032
1,1851.99,293.3,25.271,24.24,1,40.0,36.3,0,0,0.001,0.0,0.003,0.002,0.027,0.03
1,1460.19,1504.91,25.185,24.308000000000003,1,39.8,34.0,0,0,0.0,0.002,0.03,0.002,0.027,0.032
1,649.14,1842.63,25.233,24.274,1,38.9,34.1,0,0,0.002,0.004,0.003,0.001,0.0279999999999999,0.032
1,2892.87,1991.3,25.216,24.297,1,39.7,34.4,0,0,0.001,0.001,0.016,0.033,0.027,0.032
1,2921.26,1742.87,25.14,24.356,1,40.3,32.9,0,0,0.0,0.001,-0.003,0.051,0.027,0.033
1,1363.71,901.83,25.147,24.37,1,40.7,32.9,0,0,0.01,0.008,0.036,0.063,0.027,0.033
1,3307.22,27.92,25.199,24.34,1,39.8,33.5,0,0,0.001,0.011,0.013,0.027,0.027,0.032
1,3139.47,1050.88,25.074,24.646,1,40.1,27.2,0,0,0.0069999999999999,0.015,0.01,-0.122,0.027,0.04
1,2366.79,1563.69,25.262,24.392,1,38.3,22.6,0,0,0.0,0.001,0.001,0.026,0.0279999999999999,0.048
1,3480.08,1860.08,25.273000000000003,24.283,1,38.3,34.7,0,0,0.001,0.001,-0.004,0.003,0.0279999999999999,0.031
1,3226.55,213.81,25.196,24.346,1,40.3,33.5,0,0,0.003,0.005,0.008,0.0279999999999999,0.027,0.032
1,1970.9,47.76,25.241,24.306,1,39.6,34.8,0,0,0.009,0.003,-0.0,0.018,0.027,0.031
1,1247.19,1530.19,25.21,24.348000000000003,1,39.3,33.0,0,0,0.033,0.031,-0.027,-0.005,0.0279999999999999,0.033
1,3028.71,1088.07,25.222,24.327,1,39.7,33.9,0,0,0.006,0.006,0.016,0.023,0.027,0.032
1,1662.73,703.69,25.229,24.336,1,39.8,33.8,0,0,0.001,0.001,-0.021,0.036,0.027,0.032
1,2614.54,1365.71,25.251,24.327,1,39.2,34.1,0,0,0.002,0.006,-0.004,-0.0279999999999999,0.0279999999999999,0.032
1,2216.14,1794.69,25.262,24.323,1,38.6,33.8,0,0,0.0,0.002,-0.013,-0.031,0.0279999999999999,0.032
1,3700.91,548.31,25.315,24.276,1,38.2,34.9,0,0,0.009,0.005,0.018,0.021,0.0279999999999999,0.031
1,2693.06,1003.69,25.218000000000004,24.341,1,39.0,33.6,0,0,0.022,0.011,0.03,0.0139999999999999,0.0279999999999999,0.032
1,2051.41,972.89,25.255,24.323,1,39.2,34.0,0,0,0.0,0.0,-0.001,0.031,0.0279999999999999,0.032
1,2097.29,1498.57,25.25,24.342,1,39.1,33.5,0,0,0.001,0.001,-0.034,-0.053,0.0279999999999999,0.032
1,1678.81,584.61,25.259,24.341,1,39.3,33.7,0,0,0.0,0.0,0.019,0.039,0.0279999999999999,0.032
1,13.0,307.87,25.369,24.34,1,36.4,23.4,0,0,0.0,0.0,0.018,-0.044,0.03,0.046
1,505.15,1676.34,25.216,24.4,1,38.5,31.4,0,0,0.001,0.002,-0.006,0.033,0.0279999999999999,0.035
1,459.92,1105.86,25.228,24.377,1,39.0,32.7,0,0,0.001,0.001,0.0409999999999999,-0.042,0.0279999999999999,0.033
1,3458.02,1777.96,25.382,24.273000000000003,1,36.3,34.9,0,0,0.0069999999999999,0.008,0.006,-0.031,0.03,0.031
1,970.33,1551.26,28.224,24.054,1,5.8,39.8,0,0,0.004,0.015,-0.12,0.026,0.1889999999999999,0.027
1,3113.74,138.19,26.549,23.946,1,20.1,43.6,0,0,0.011,0.011,0.008,0.022,0.054,0.025
1,677.27,911.75,25.331,24.327,1,37.2,33.7,0,0,0.0,0.0,0.043,0.022,0.0289999999999999,0.032
1,2718.12,492.58,25.343000000000004,24.335,1,36.9,32.8,0,0,0.025,0.017,-0.013,-0.003,0.0289999999999999,0.033
1,3023.28,638.36,25.27,24.384,1,38.7,32.6,0,0,0.0,0.001,0.01,0.068,0.0279999999999999,0.033
1,1242.11,1495.68,25.281,24.376,1,37.8,32.5,0,0,0.013,0.011,0.01,0.003,0.0289999999999999,0.033
1,3454.02,1874.72,25.087,24.555,1,39.8,28.7,0,0,0.003,0.001,0.037,0.071,0.027,0.038
1,3381.46,471.03,25.293000000000003,24.384,1,37.9,32.5,0,0,0.002,0.0,0.021,0.05,0.0289999999999999,0.033
1,2208.24,1184.25,25.262,24.41,1,37.8,31.2,0,0,0.003,0.045,0.008,0.033,0.0289999999999999,0.035
1,3317.61,1996.96,25.343000000000004,24.346,1,36.8,33.5,0,0,0.001,0.0,0.018,0.013,0.0289999999999999,0.032
1,2764.89,1032.25,25.444000000000003,24.279,1,36.1,35.0,0,0,0.002,0.001,-0.009,0.03,0.03,0.031
1,1502.95,1074.79,25.074,24.591,1,40.3,28.4,0,0,0.002,0.013,0.019,-0.003,0.027,0.038
1,2378.13,1002.85,25.251,24.418000000000003,1,38.1,32.1,0,0,0.004,0.023,0.009,-0.0069999999999999,0.0289999999999999,0.034
1,3290.36,186.19,25.283,24.405,1,38.0,32.2,0,0,0.03,0.0139999999999999,0.011,0.008,0.0289999999999999,0.034
1,2987.26,174.91,25.353,24.349,1,37.2,33.5,0,0,0.003,0.005,-0.002,0.039,0.0289999999999999,0.032
1,3440.37,700.27,25.332,24.365,1,36.0,32.9,0,0,0.0,0.001,-0.053,0.047,0.03,0.033
1,3755.65,1472.39,25.31,24.388,1,37.3,32.3,0,0,0.001,0.0069999999999999,0.025,-0.0139999999999999,0.0289999999999999,0.034
1,2038.93,383.25,25.323,24.379,1,37.9,32.9,0,0,0.0069999999999999,0.003,-0.005,0.048,0.0289999999999999,0.033
1,3960.22,1913.03,25.294,24.412,1,36.6,31.5,0,0,0.008,0.002,0.031,0.003,0.03,0.034
1,3817.09,1674.51,25.11,24.58,1,38.1,27.6,0,0,0.001,0.001,0.046,0.046,0.0289999999999999,0.039
1,2709.02,2039.18,25.089,24.593000000000004,1,39.6,28.1,0,0,0.003,0.009,-0.012,0.023,0.027,0.039
1,2811.12,1754.07,25.31,24.396,1,36.8,32.5,0,0,0.0,0.001,0.0579999999999999,-0.021,0.03,0.033
1,3891.95,1766.17,25.233,24.457,1,37.2,30.1,0,0,0.072,0.113,0.021,0.019,0.0289999999999999,0.036
1,3909.07,1440.27,25.326,24.388,1,36.4,31.7,0,0,0.012,0.008,-0.009,0.034,0.03,0.034
1,2070.68,1974.65,25.421,24.319000000000003,1,35.1,33.3,0,0,0.022,0.003,0.0139999999999999,-0.0069999999999999,0.031,0.033
1,1069.8,707.74,25.381,24.359,1,36.7,33.3,0,0,0.0,0.0,0.022,0.045,0.03,0.033
1,2492.23,2028.91,25.272,24.433000000000003,1,37.4,31.3,0,0,0.005,0.011,0.009,0.035,0.0289999999999999,0.035
1,2726.79,720.05,25.294,24.422,1,37.8,31.9,0,0,0.002,0.001,0.003,0.009,0.0289999999999999,0.034
1,1911.1,188.34,25.367,24.435,1,36.6,22.9,0,0,0.0069999999999999,0.019,0.006,-0.025,0.03,0.047
1,1262.66,1250.08,25.278,24.435,1,37.4,31.0,0,0,0.008,0.019,0.025,0.047,0.0289999999999999,0.035
1,3225.43,1277.75,25.337,24.395,1,37.0,32.2,0,0,0.002,0.005,-0.003,0.035,0.0289999999999999,0.034
1,3286.95,2009.23,25.28,24.447,1,37.4,30.8,0,0,0.0,0.0,0.006,0.0579999999999999,0.0289999999999999,0.035
1,3002.54,1650.48,25.33,24.403,1,37.4,32.2,0,0,0.002,0.001,-0.013,-0.054,0.0289999999999999,0.034
1,3687.92,1848.58,25.295,24.438,1,37.2,31.1,0,0,0.008,0.013,0.026,-0.022,0.0289999999999999,0.035
1,4057.66,24.48,25.431,24.34,1,35.5,33.0,0,0,0.0139999999999999,0.0139999999999999,0.023,0.049,0.031,0.033
1,878.96,1794.05,25.308000000000003,24.454,1,36.3,28.1,0,0,0.011,0.038,0.015,0.027,0.03,0.039
1,3510.9,1372.74,25.31,24.434,1,36.9,31.5,0,0,0.0,0.0,0.004,-0.0279999999999999,0.0289999999999999,0.035
1,2424.84,307.63,25.3,24.439,1,37.0,31.8,0,0,0.005,0.001,-0.015,-0.026,0.0289999999999999,0.034
1,2903.34,1426.06,25.723000000000003,24.194000000000003,1,30.9,36.4,0,0,0.088,0.114,-0.026,-0.077,0.035,0.03
1,2497.15,1294.66,25.33,24.428,1,36.8,31.4,0,0,0.004,0.003,0.035,0.066,0.03,0.035
1,735.52,1347.85,25.345,24.417,1,36.2,31.6,0,0,0.0,0.001,0.047,0.002,0.03,0.034
1,3137.29,582.33,25.329,24.456,1,36.0,30.7,0,0,0.037,0.021,-0.001,0.021,0.03,0.035
1,3118.09,399.13,25.284,24.436,1,37.2,31.5,0,0,0.034,0.001,0.046,0.0409999999999999,0.0289999999999999,0.034
1,2330.54,605.02,25.232,24.531,1,37.7,29.7,0,0,0.0,0.0,0.001,-0.002,0.0289999999999999,0.037
1,2207.13,1620.06,25.441,24.371,1,34.8,32.5,0,0,0.0,0.0,0.02,0.06,0.031,0.033
1,3969.6,214.35,25.316,24.469,1,37.0,30.5,0,0,0.003,0.004,-0.024,0.016,0.0289999999999999,0.036
1,3261.73,1293.7,25.349,24.446,1,36.2,30.9,0,0,0.01,0.022,0.034,0.0289999999999999,0.03,0.035
1,3542.9,1113.17,25.394,24.409,1,35.5,31.5,0,0,0.02,0.011,0.008,0.055,0.031,0.034
1,1121.52,1779.12,25.429,24.381,1,35.0,32.0,0,0,0.001,0.0,0.002,0.0069999999999999,0.031,0.034
1,3644.49,217.1,25.475,24.351,1,35.0,33.4,0,0,0.0,0.0,0.005,0.009,0.031,0.033
1,1494.96,311.5,25.381,24.418000000000003,1,36.7,32.3,0,0,0.0,0.001,-0.008,-0.0069999999999999,0.03,0.034
1,599.67,1564.21,25.281,24.507,1,36.9,29.4,0,0,0.016,0.016,-0.003,0.049,0.0289999999999999,0.037
1,2416.19,497.94,25.399,24.386,1,35.7,32.5,0,0,0.002,0.026,0.025,0.042,0.03,0.033
1,1207.06,278.29,25.359,24.443,1,36.7,31.4,0,0,0.001,0.0,0.0,0.063,0.03,0.035
1,1405.63,547.82,25.417,24.406,1,36.0,32.4,0,0,0.0,0.0,0.001,0.016,0.03,0.033
1,3299.36,278.74,25.322,24.479,1,37.1,30.4,0,0,0.002,0.004,-0.023,0.046,0.0289999999999999,0.036
1,3607.82,684.1,25.373,24.454,1,36.1,31.0,0,0,0.0,0.0,-0.034,0.011,0.03,0.035
1,1380.9,1478.93,25.408,24.442,1,34.9,30.9,0,0,0.001,0.03,0.066,0.023,0.031,0.035
1,1328.44,609.98,25.439,24.407,1,34.5,32.3,0,0,0.011,0.005,0.02,0.033,0.031,0.034
1,4027.14,1869.58,25.358,24.481,1,35.2,29.8,0,0,0.0,0.0,0.01,0.063,0.031,0.036
1,3087.45,1210.02,25.401,24.449,1,35.5,31.1,0,0,0.004,0.015,0.015,0.0139999999999999,0.031,0.035
1,2223.24,1071.06,25.324,24.506,1,36.0,30.1,0,0,0.001,0.0,-0.01,-0.001,0.03,0.036
1,1537.95,10.73,25.443,24.426,1,35.1,31.8,0,0,0.023,0.053,-0.009,-0.036,0.031,0.034
1,1209.53,963.39,25.433000000000003,24.455,1,33.9,28.6,0,0,0.0069999999999999,0.001,0.0139999999999999,0.064,0.032,0.038
1,2107.84,1762.59,25.264,24.577,1,36.9,28.1,0,0,0.0,0.001,-0.036,0.035,0.0289999999999999,0.039
1,2258.67,399.08,25.354,24.498,1,36.5,30.4,0,0,0.003,0.012,-0.01,0.033,0.03,0.036
1,4061.6,1626.44,25.356,24.505,1,35.8,29.2,0,0,0.003,0.002,-0.018,0.066,0.03,0.037
1,1507.27,1862.0,25.39,24.442,1,35.0,30.9,0,0,0.002,0.001,-0.026,-0.053,0.031,0.035
1,3353.24,1148.58,25.417,24.465,1,35.0,29.0,0,0,0.021,0.0409999999999999,0.015,0.022,0.031,0.037
1,3368.63,1719.78,25.233,24.613000000000003,1,37.2,27.8,0,0,0.001,0.002,0.018,-0.022,0.0289999999999999,0.039
1,1442.11,1945.7,25.401,24.49,1,33.9,29.5,0,0,0.002,0.003,-0.047,-0.023,0.032,0.037
1,3282.94,1886.47,25.433000000000003,24.468000000000004,1,34.9,30.3,0,0,0.0139999999999999,0.008,0.021,0.068,0.031,0.036
1,2813.7,331.61,25.392,24.5,1,35.6,30.0,0,0,0.02,0.032,0.011,0.0409999999999999,0.03,0.036
1,2351.29,393.31,25.427,24.48,1,35.4,30.6,0,0,0.004,0.008,0.017,0.053,0.031,0.035
1,3567.05,154.03,25.356,24.526,1,35.4,29.5,0,0,0.001,0.002,0.012,0.03,0.031,0.037
1,3397.01,1421.73,25.451,24.459,1,33.6,30.4,0,0,0.001,0.001,0.038,0.063,0.032,0.036
1,2994.1,196.86,25.421,24.485,1,34.7,30.6,0,0,0.0,0.0,0.027,-0.005,0.031,0.035
1,1478.73,586.36,25.289,24.604,1,37.0,27.9,0,0,0.0,0.0,0.0409999999999999,-0.0139999999999999,0.0289999999999999,0.039
1,3480.4,1233.62,25.359,24.536,1,35.8,29.3,0,0,0.001,0.002,-0.009,-0.0139999999999999,0.03,0.037
1,2581.66,742.38,25.432,24.474,1,34.7,30.1,0,0,0.001,0.005,-0.04,0.002,0.031,0.036
1,2723.14,1614.78,25.58,24.443,1,31.3,30.5,0,0,0.19,0.2189999999999999,-0.031,-0.069,0.035,0.036
1,3188.44,555.94,25.445,24.489,1,33.6,28.3,0,0,0.016,0.043,0.0579999999999999,0.045,0.032,0.038
1,3103.96,1640.97,25.399,24.51,1,34.8,30.1,0,0,0.006,0.003,-0.002,-0.04,0.031,0.036
1,3088.9,1986.23,25.444000000000003,24.484,1,34.2,30.3,0,0,0.008,0.02,0.019,-0.0069999999999999,0.032,0.036
1,3595.83,18.5,25.552,24.41,1,32.0,31.4,0,0,0.001,0.001,0.0289999999999999,0.001,0.034,0.035
1,2556.6,247.79,25.368,24.551,1,35.8,29.2,0,0,0.004,0.0,0.002,0.027,0.03,0.037
1,266.29,1192.63,25.372,24.549,1,35.1,28.5,0,0,0.016,0.008,-0.006,0.068,0.031,0.038
1,3089.99,1437.4,25.453000000000003,24.501,1,34.3,29.8,0,0,0.016,0.036,0.004,0.033,0.032,0.036
1,3729.01,699.72,25.337,24.488000000000003,1,35.4,30.0,0,0,0.005,0.01,0.011,-0.001,0.031,0.036
1,3895.51,9.38,25.399,24.526,1,35.3,29.3,0,0,0.02,0.016,0.008,0.0409999999999999,0.031,0.037
1,1402.06,1125.59,25.331,24.591,1,35.7,28.1,0,0,0.0,0.0,0.03,0.046,0.03,0.039
1,2031.9,315.49,25.421,24.541,1,34.2,27.9,0,0,0.005,0.027,0.017,0.04,0.032,0.039
1,2084.1,1467.88,25.371,24.556,1,34.7,28.9,0,0,0.031,0.015,0.005,-0.015,0.031,0.038
1,2741.26,1009.8,25.364,24.558000000000003,1,32.8,28.9,0,0,0.01,0.012,0.0409999999999999,0.031,0.033,0.038
1,3658.79,453.52,25.508000000000003,24.471,1,33.9,30.6,0,0,0.0,0.0,-0.003,0.009,0.032,0.035
1,3425.73,1999.2,25.451,24.509,1,34.3,29.5,0,0,0.001,0.004,0.001,0.061,0.032,0.037
1,3194.4,1173.07,25.586,24.49,1,32.2,21.8,0,0,0.0,0.001,-0.011,0.026,0.034,0.05
1,2783.8,1601.45,25.433000000000003,24.548,1,34.5,28.8,0,0,0.0139999999999999,0.034,-0.013,0.032,0.032,0.038
1,1918.29,790.4,25.405,24.573,1,35.2,29.0,0,0,0.002,0.003,0.011,-0.051,0.031,0.037
1,2525.62,839.33,25.297,24.674,1,36.3,26.8,0,0,0.001,0.001,-0.003,0.064,0.03,0.04
1,2907.66,1461.51,25.36,24.606,1,35.8,28.1,0,0,0.002,0.005,-0.033,-0.001,0.03,0.039
1,949.78,1647.33,25.615,24.427,1,31.5,30.9,0,0,0.006,0.013,0.035,0.045,0.034,0.035
1,2223.33,1565.34,25.504,24.512,1,33.3,29.6,0,0,0.035,0.023,-0.03,0.003,0.033,0.037
1,1789.36,327.77,25.354,24.629,1,35.5,27.3,0,0,0.006,0.004,-0.008,0.009,0.031,0.04
1,2762.22,547.1,25.298,24.675,1,35.6,26.7,0,0,0.035,0.042,0.024,0.034,0.031,0.0409999999999999
1,1814.13,1620.54,25.358,24.634,1,33.8,27.0,0,0,0.0,0.0,0.035,-0.01,0.032,0.04
1,2586.38,1335.73,25.46,24.557,1,33.9,28.7,0,0,0.0,0.0,0.006,0.0069999999999999,0.032,0.038
1,3422.1,705.16,25.387,24.608,1,34.2,27.8,0,0,0.009,0.017,0.044,0.018,0.032,0.039
1,565.26,1126.29,25.32,24.679,1,35.2,26.5,0,0,0.0,0.0,0.044,-0.006,0.031,0.0409999999999999
1,2840.39,483.51,25.576,24.483,1,32.9,30.5,0,0,0.019,0.0289999999999999,-0.021,0.023,0.033,0.036
1,1143.29,1566.35,25.435,24.581,1,33.9,27.8,0,0,0.022,0.024,0.002,0.039,0.032,0.039
1,3918.71,1953.25,25.488000000000003,24.548,1,33.1,28.5,0,0,0.0,0.0,-0.012,0.05,0.033,0.038
1,2957.27,167.82,25.553,24.495,1,32.8,30.2,0,0,0.003,0.002,-0.002,0.033,0.033,0.036
1,1298.61,285.65,25.422,24.609,1,34.5,27.6,0,0,0.022,0.018,0.019,0.047,0.031,0.039
1,810.65,1417.69,25.436,24.595,1,34.0,27.9,0,0,0.0,0.001,-0.02,-0.0,0.032,0.039
1,1993.85,1121.44,25.439,24.602,1,34.2,28.0,0,0,0.0,0.0,-0.01,0.001,0.032,0.039
1,3123.98,205.03,25.411,24.636,1,24.2,27.5,0,0,0.001,0.001,-0.005,0.013,0.045,0.039
1,2572.08,1156.53,25.465,24.584,1,33.2,28.2,0,0,0.033,0.051,0.027,0.035,0.033,0.038
1,1947.04,1147.63,25.554,24.523000000000003,1,32.0,29.3,0,0,0.0,0.0,0.03,0.039,0.034,0.037
1,1634.55,222.64,25.559,24.546,1,23.5,29.5,0,0,0.0069999999999999,0.012,-0.017,0.003,0.046,0.037
1,2812.07,1560.11,25.461,24.601,1,32.4,26.9,0,0,0.099,0.213,0.036,0.073,0.033,0.04
1,3475.47,105.97,25.276,24.777,1,35.6,24.7,0,0,0.0,0.001,-0.015,0.038,0.03,0.044
1,1284.15,1957.56,25.5,24.598000000000003,1,31.1,26.6,0,0,0.049,0.055,0.03,0.001,0.035,0.0409999999999999
1,2972.8,1853.1,25.423,24.652,1,33.6,27.1,0,0,0.006,0.004,0.012,-0.025,0.032,0.04
1,3822.37,1468.16,25.55,24.548,1,31.4,28.5,0,0,0.071,0.006,0.009,0.002,0.035,0.038
1,1937.46,208.33,25.483,24.603,1,34.1,28.1,0,0,0.004,0.003,-0.063,0.0279999999999999,0.032,0.039
1,849.84,162.15,25.392,24.7,1,34.2,26.2,0,0,0.0,0.0,0.005,0.053,0.032,0.042
1,2918.29,1461.38,25.524,24.592,1,31.7,26.7,0,0,0.002,0.004,-0.001,0.019,0.034,0.0409999999999999
1,71.47,800.88,25.433000000000003,24.688,1,33.2,26.1,0,0,0.001,0.009,0.03,0.023,0.033,0.042
1,2665.75,1980.58,25.584,24.647,1,30.3,26.5,0,0,0.254,0.207,-0.129,-0.102,0.036,0.0409999999999999
1,3231.4,1325.49,25.416,24.718000000000004,1,33.8,25.1,0,0,0.01,0.012,-0.035,0.018,0.032,0.043
1,3732.09,548.02,25.601,24.597,1,30.6,20.0,0,0,0.005,0.002,0.027,0.059,0.035,0.054
1,2589.66,1828.52,25.606,24.573,1,31.3,27.9,0,0,0.002,0.01,0.062,0.089,0.035,0.039
1,2818.65,623.43,25.423,24.764,1,31.3,21.2,0,0,0.001,0.001,-0.001,0.001,0.035,0.051
1,2264.69,1976.68,25.569000000000003,24.602,1,30.6,27.3,0,0,0.161,0.122,-0.018,-0.036,0.036,0.04
1,905.66,610.92,25.602,24.58,1,30.5,26.7,0,0,0.004,0.032,0.019,0.061,0.036,0.0409999999999999
1,1148.3,247.03,25.501,24.672,1,32.6,26.7,0,0,0.0139999999999999,0.03,0.0,0.0279999999999999,0.033,0.0409999999999999
1,4071.2,638.22,25.576,24.617,1,30.8,27.0,0,0,0.053,0.065,-0.002,0.02,0.035,0.04
1,1531.34,1932.67,25.667,24.55,1,30.1,28.3,0,0,0.002,0.002,-0.015,0.059,0.036,0.038
1,4073.35,253.14,25.671,24.547,1,30.1,28.9,0,0,0.0,0.0,0.045,0.009,0.036,0.038
1,4070.92,1731.57,25.63,24.594,1,30.1,27.7,0,0,0.006,0.006,0.031,0.018,0.036,0.039
1,3034.02,1869.58,25.691,24.571,1,29.8,28.6,0,0,0.005,0.0,0.0139999999999999,-0.01,0.036,0.038
1,3886.29,1291.49,25.639,24.61,1,30.2,27.1,0,0,0.003,0.004,-0.032,0.018,0.036,0.04
1,1187.2,247.39,25.686,24.579,1,29.6,27.6,0,0,0.011,0.006,0.005,-0.003,0.037,0.039
1,3926.18,1688.99,25.457,24.745,1,31.5,25.1,0,0,0.0,0.001,0.044,-0.042,0.034,0.043
1,4042.23,1224.27,25.673,24.613000000000003,1,28.3,26.8,0,0,0.0,0.0,0.019,-0.008,0.038,0.0409999999999999
1,3641.58,1102.66,25.78,24.572,1,28.3,27.3,0,0,0.025,0.177,0.004,-0.06,0.038,0.04
1,3042.14,853.78,25.681,24.627,1,29.5,27.6,0,0,0.003,0.019,0.031,0.01,0.037,0.039
1,3167.98,1731.03,25.468000000000004,24.82,1,31.6,24.2,0,0,0.003,0.0,-0.011,-0.047,0.034,0.045
1,915.26,644.77,25.405,24.908,1,32.6,22.7,0,0,0.088,0.1,-0.04,-0.022,0.033,0.048
1,371.88,1012.28,25.69,24.712,1,28.9,18.0,0,0,0.002,0.0069999999999999,0.07,0.113,0.038,0.06
1,3377.82,187.11,25.401,24.93,1,31.9,21.9,0,0,0.0,0.0,0.021,0.016,0.034,0.05
1,2151.07,1627.47,25.758000000000003,24.597,1,28.3,27.9,0,0,0.01,0.012,0.025,-0.009,0.038,0.039
1,3453.56,519.12,25.584,24.747,1,30.7,25.4,0,0,0.01,0.005,0.036,-0.005,0.035,0.043
1,658.1,504.92,25.692,24.668000000000003,1,29.3,26.9,0,0,0.001,0.0,0.011,-0.009,0.037,0.04
1,1688.85,992.06,25.712,24.657,1,28.9,27.0,0,0,0.0,0.003,0.073,0.043,0.038,0.04
1,1365.19,1070.81,25.606,24.752,1,28.6,23.8,0,0,0.0,0.0,0.0069999999999999,0.054,0.038,0.046
1,3425.62,210.86,25.483,24.885,1,31.5,22.9,0,0,0.025,0.022,-0.0289999999999999,-0.011,0.034,0.047
1,601.6,306.13,25.353,25.027,1,22.5,19.3,0,0,0.0,0.0,-0.037,0.038,0.048,0.0559999999999999
1,1479.43,1965.97,27.173,24.355,1,12.1,32.7,0,0,0.001,0.001,0.085,-0.0279999999999999,0.09,0.033
1,1150.11,980.92,25.333,25.109,1,32.4,19.6,0,0,0.018,0.0409999999999999,0.051,-0.025,0.034,0.055
1,1832.43,1984.13,25.45,24.931,1,31.0,21.7,0,0,0.002,0.003,-0.0819999999999999,-0.0409999999999999,0.035,0.05
1,588.81,1620.58,25.36,25.084,1,32.0,19.3,0,0,0.0,0.002,0.006,0.103,0.034,0.0559999999999999
1,43.96,1656.71,25.647,24.78,1,28.3,23.4,0,0,0.0,0.0,0.067,0.022,0.038,0.046
1,2028.02,675.53,25.791,24.688,1,28.1,26.3,0,0,0.0,0.001,0.009,0.1,0.039,0.0409999999999999
1,2637.11,35.64,25.343000000000004,25.191,1,32.5,18.4,0,0,0.004,0.001,-0.019,0.063,0.033,0.059
1,1965.09,628.56,25.742,24.832,1,28.0,23.7,0,0,0.039,0.115,0.03,-0.036,0.039,0.046
1,3317.21,714.59,25.811,24.712,1,27.3,25.7,0,0,0.004,0.006,0.052,0.075,0.04,0.042
1,3586.09,24.15,25.544,24.912,1,29.8,22.4,0,0,0.032,0.038,0.035,-0.001,0.036,0.048
1,2321.81,1387.46,25.81,24.72,1,27.8,25.8,0,0,0.004,0.0069999999999999,-0.017,-0.011,0.039,0.042
1,698.6,1527.86,25.875,24.692,1,26.2,26.0,0,0,0.0,0.0,0.009,-0.017,0.0409999999999999,0.042
1,2242.82,774.58,25.909,24.669,1,26.5,26.9,0,0,0.004,0.001,0.013,0.027,0.0409999999999999,0.04
1,60.76,1254.85,25.754,24.789,1,27.4,23.8,0,0,0.033,0.054,0.005,0.008,0.04,0.046
1,1913.46,1401.96,25.456,25.112,1,30.5,19.4,0,0,0.0,0.0,-0.042,-0.046,0.036,0.0559999999999999
1,887.53,654.17,25.828000000000003,24.763,1,27.6,25.3,0,0,0.0,0.001,-0.01,-0.003,0.039,0.043
1,2670.12,1681.39,25.889,24.731,1,26.0,25.3,0,0,0.0,0.0,0.027,0.027,0.042,0.043
1,1499.32,652.8,25.668000000000003,24.911,1,28.1,22.3,0,0,0.249,0.276,-0.063,-0.075,0.039,0.049
1,3313.07,1546.71,25.445,25.158,1,29.7,18.3,0,0,0.0,0.001,0.065,0.023,0.037,0.059
1,3085.32,1125.01,27.268,24.454,1,11.6,31.1,0,0,0.019,0.003,0.022,0.001,0.094,0.035
1,3466.12,1656.82,25.843000000000004,24.733,1,23.6,24.3,0,0,0.005,0.005,-0.038,0.009,0.046,0.045
1,4056.93,745.29,25.869,24.779,1,25.9,24.3,0,0,0.013,0.008,0.022,-0.011,0.042,0.045
1,3403.14,2015.97,25.755,24.93,1,26.2,21.6,0,0,0.003,0.004,0.088,0.088,0.0409999999999999,0.05
1,729.31,396.95,25.76,24.945,1,27.0,21.3,0,0,0.051,0.2289999999999999,0.011,0.025,0.04,0.051
1,1433.06,82.67,25.945,24.813,1,25.3,24.4,0,0,0.057,0.031,-0.086,-0.086,0.043,0.045
1,3351.93,1410.17,25.879,24.895,1,25.3,22.7,0,0,0.001,0.002,0.0069999999999999,0.0069999999999999,0.043,0.048
1,4050.8,25.87,25.827,24.952,1,25.3,21.4,0,0,0.006,0.009,-0.0069999999999999,0.031,0.043,0.051
1,2367.49,1080.32,25.875,24.91,1,25.8,22.6,0,0,0.0,0.0,0.0289999999999999,0.013,0.042,0.048
1,3356.29,344.93,25.83,24.954,1,26.0,21.7,0,0,0.003,0.0069999999999999,-0.024,0.059,0.042,0.05
1,2202.89,798.57,25.459,25.531,1,28.9,14.2,0,0,0.001,0.05,0.072,0.033,0.038,0.077
1,2216.17,1213.26,26.01,24.866,1,23.9,23.5,0,0,0.001,0.0,-0.003,-0.057,0.045,0.046
1,2693.2,197.01,25.894,24.937,1,25.1,22.4,0,0,0.004,0.0069999999999999,0.067,-0.003,0.043,0.049
