extension,type,x,y,mag_v,mag_i,snr_v,snr_i,sharp_v,sharp_i,round_v,round_i,err_v,err_i
0,1,835.135,761.1949999999999,99.999,99.999,5.0,0.0,-0.093,0.0,0.729,0.0,0.217,0.0
0,1,946.5550000000001,932.4200000000001,28.286,27.255,3.4,3.5,-0.063,0.026,0.867,0.025,0.32,0.314
0,1,986.0550000000001,1053.625,99.999,99.999,4.3,0.0,-0.096,0.0,0.457,0.0,0.251,0.0
0,1,972.8899999999999,1003.9100000000001,99.999,99.999,3.3,0.0,0.453,0.0,0.545,0.0,0.328,0.0
0,1,957.415,768.4300000000001,99.999,99.999,3.2,0.0,0.012,0.0,0.107,0.0,0.343,0.0
0,1,1023.3399999999999,873.98,27.95,27.187,4.7,3.6,0.033,0.111,0.087,0.529,0.233,0.305
0,1,712.25,750.925,99.999,99.999,5.0,0.0,-0.029,0.0,1.131,0.0,0.218,0.0
0,1,702.285,901.525,99.999,99.999,0.0,4.0,0.0,-0.069,0.0,0.946,0.0,0.274
0,1,1007.135,1046.84,99.999,99.999,3.1,0.0,0.248,0.0,1.365,0.0,0.354,0.0
0,1,1022.575,713.635,99.999,99.999,3.8,0.0,0.252,0.0,0.523,0.0,0.287,0.0
0,1,750.085,717.72,99.999,99.999,3.2,0.0,0.29,0.0,0.422,0.0,0.344,0.0
0,1,1055.78,886.375,99.999,99.999,3.2,0.0,0.053,0.0,1.207,0.0,0.339,0.0
0,1,1020.2950000000001,812.09,28.361,27.031,3.1,3.5,0.107,-0.434,0.683,-0.081,0.349,0.314
0,1,1007.115,711.885,99.999,99.999,3.8,0.0,0.385,0.0,0.161,0.0,0.287,0.0
0,1,1034.075,1055.345,99.999,99.999,0.0,3.2,0.0,0.162,0.0,0.671,0.0,0.336
0,1,798.84,776.0,99.999,99.999,0.0,4.8,0.0,-0.101,0.0,0.159,0.0,0.225
0,1,855.775,1039.0,99.999,99.999,4.1,0.0,-0.11,0.0,-0.01,0.0,0.265,0.0
0,1,773.58,950.1199999999999,28.058,27.338,3.6,3.1,-0.299,-0.859,0.065,0.004,0.305,0.352
0,1,895.705,839.665,99.999,99.999,3.1,0.0,0.673,0.0,2.456,0.0,0.346,0.0
0,1,936.685,1026.03,99.999,99.999,4.4,0.0,0.288,0.0,-0.42,0.0,0.248,0.0
0,1,943.865,788.2,99.999,99.999,0.0,3.1,0.0,0.892,0.0,0.387,0.0,0.352
0,1,1016.6399999999999,1027.94,99.999,99.999,3.8,0.0,-0.049,0.0,0.104,0.0,0.283,0.0
0,1,985.395,807.45,99.999,99.999,5.7,0.0,-0.164,0.0,0.429,0.0,0.191,0.0
0,1,1049.1399999999999,1011.4300000000001,99.999,99.999,4.0,0.0,0.515,0.0,0.22,0.0,0.271,0.0
0,1,915.39,948.5350000000001,99.999,99.999,0.0,3.4,0.0,0.127,0.0,0.47,0.0,0.323
0,1,932.9300000000001,1045.645,99.999,99.999,0.0,4.1,0.0,-0.12,0.0,0.459,0.0,0.264
0,1,806.67,1016.0149999999999,99.999,99.999,3.3,0.0,-0.151,0.0,0.709,0.0,0.332,0.0
0,1,994.4549999999999,949.915,99.999,99.999,4.8,0.0,0.091,0.0,0.794,0.0,0.228,0.0
0,1,898.49,752.335,99.999,99.999,4.8,0.0,0.317,0.0,0.919,0.0,0.224,0.0
0,1,986.605,869.895,99.999,99.999,3.3,0.0,0.361,0.0,1.677,0.0,0.332,0.0
0,1,974.8499999999999,900.55,99.999,99.999,0.0,3.2,0.0,0.622,0.0,-0.198,0.0,0.336
0,1,951.6399999999999,708.06,99.999,99.999,3.1,0.0,0.194,0.0,0.782,0.0,0.353,0.0
0,1,829.41,1037.415,99.999,99.999,0.0,4.6,0.0,-0.439,0.0,-0.045,0.0,0.236
0,1,858.23,852.825,99.999,99.999,4.2,0.0,-0.009,0.0,0.853,0.0,0.261,0.0
0,1,733.285,766.165,28.059,27.068,4.0,3.3,-0.198,0.176,0.23,0.815,0.27,0.334
0,1,988.365,932.19,99.999,99.999,0.0,3.6,0.0,-0.048,0.0,0.075,0.0,0.306
0,1,954.185,870.685,99.999,99.999,5.2,0.0,-0.055,0.0,0.32,0.0,0.21,0.0
0,1,753.015,987.25,99.999,99.999,3.5,0.0,0.409,0.0,0.573,0.0,0.306,0.0
0,1,992.25,1048.95,99.999,99.999,3.6,0.0,0.096,0.0,1.351,0.0,0.302,0.0
0,1,837.165,1003.0550000000001,28.319,27.036,3.4,4.0,-0.345,-0.069,0.314,1.241,0.318,0.273
0,1,763.71,776.545,99.999,99.999,3.1,0.0,0.093,0.0,-0.198,0.0,0.355,0.0
0,1,836.665,862.745,99.999,99.999,4.0,0.0,0.195,0.0,1.353,0.0,0.274,0.0
0,1,1064.585,717.03,99.999,99.999,4.4,0.0,0.08,0.0,0.69,0.0,0.246,0.0
0,1,988.1500000000001,890.95,99.999,99.999,3.9,0.0,-0.028,0.0,1.118,0.0,0.279,0.0
0,1,1058.84,849.6949999999999,99.999,99.999,5.0,0.0,-0.121,0.0,0.153,0.0,0.218,0.0
0,1,995.02,843.265,99.999,99.999,3.8,0.0,0.403,0.0,0.325,0.0,0.286,0.0
0,1,866.08,870.09,99.999,99.999,0.0,3.8,0.0,-0.082,0.0,0.437,0.0,0.288
0,1,767.49,807.915,28.151,27.171,3.7,3.6,0.332,0.101,0.597,0.515,0.297,0.304
0,1,880.345,720.21,99.999,99.999,5.5,0.0,-0.047,0.0,0.226,0.0,0.197,0.0
0,1,727.985,1020.5999999999999,99.999,99.999,0.0,3.2,0.0,0.189,0.0,0.925,0.0,0.345
0,1,721.685,716.245,99.999,99.999,3.7,0.0,0.325,0.0,1.618,0.0,0.295,0.0
0,1,1036.38,869.475,99.999,99.999,0.0,3.8,0.0,0.286,0.0,0.602,0.0,0.284
0,1,803.655,845.42,28.257,27.321,3.7,3.3,-0.19,-0.239,0.899,-0.04,0.294,0.334
0,1,921.745,938.05,27.883,27.362,4.9,3.1,0.252,0.174,0.199,0.594,0.221,0.356
0,1,921.085,1020.165,99.999,99.999,3.1,0.0,-0.294,0.0,0.559,0.0,0.346,0.0
0,1,866.08,820.845,27.979,27.072,4.5,4.2,0.49,0.485,0.771,0.153,0.239,0.26
0,1,1003.25,836.36,99.999,99.999,3.3,0.0,0.18,0.0,0.846,0.0,0.325,0.0
0,1,712.395,867.12,99.999,99.999,3.2,0.0,0.069,0.0,0.046,0.0,0.338,0.0
0,1,1026.075,822.455,99.999,99.999,0.0,3.6,0.0,-0.465,0.0,-0.263,0.0,0.302
0,1,777.285,886.405,99.999,99.999,4.5,0.0,0.054,0.0,0.526,0.0,0.244,0.0
0,1,954.46,1054.95,99.999,99.999,4.2,0.0,-0.13,0.0,0.142,0.0,0.26,0.0
0,1,944.0,742.225,99.999,99.999,3.1,0.0,-0.002,0.0,0.392,0.0,0.349,0.0
0,1,754.355,858.385,28.016,27.001,4.4,4.2,0.002,0.106,0.013,0.41,0.245,0.255
0,1,996.56,994.8299999999999,28.291,27.007,3.2,3.9,0.112,0.306,0.198,0.407,0.343,0.279
0,1,725.295,1041.25,99.999,99.999,4.5,0.0,0.143,0.0,0.459,0.0,0.242,0.0
0,1,1063.9850000000001,1040.185,99.999,99.999,0.0,3.1,0.0,0.22,0.0,0.034,0.0,0.348
0,1,834.135,1007.3699999999999,28.089,27.34,4.0,3.2,0.091,0.214,0.882,1.055,0.269,0.34
0,1,864.635,815.535,99.999,99.999,4.8,0.0,0.269,0.0,0.387,0.0,0.228,0.0
0,1,847.925,756.22,99.999,99.999,3.7,0.0,0.143,0.0,0.727,0.0,0.295,0.0
0,1,824.01,1035.74,99.999,99.999,3.5,0.0,0.373,0.0,0.971,0.0,0.308,0.0
0,1,947.47,768.33,28.01,27.228,4.2,3.5,0.125,0.059,0.732,0.37,0.26,0.311
0,1,835.26,722.945,99.999,99.999,3.6,0.0,0.01,0.0,0.44,0.0,0.303,0.0
0,1,776.59,970.635,99.999,99.999,0.0,3.7,0.0,-0.302,0.0,0.261,0.0,0.295
0,1,888.69,993.7750000000001,99.999,99.999,0.0,3.5,0.0,0.375,0.0,0.465,0.0,0.31
0,1,734.505,1070.305,28.12,27.151,3.8,3.4,-0.03,0.011,0.387,0.183,0.285,0.316
0,1,810.19,879.28,99.999,99.999,3.8,0.0,0.262,0.0,0.249,0.0,0.284,0.0
0,1,702.355,778.38,99.999,99.999,3.5,0.0,0.06,0.0,1.745,0.0,0.312,0.0
0,1,726.11,730.55,99.999,99.999,3.4,0.0,0.109,0.0,-0.176,0.0,0.323,0.0
0,1,727.4,930.145,99.999,99.999,0.0,3.4,0.0,0.172,0.0,0.709,0.0,0.32
0,1,1002.3499999999999,757.9449999999999,28.397,27.246,3.2,3.5,0.457,0.277,1.299,-0.629,0.335,0.314
0,1,1020.5250000000001,716.13,99.999,99.999,4.7,0.0,0.021,0.0,0.661,0.0,0.231,0.0
0,1,959.5050000000001,726.265,99.999,99.999,3.8,0.0,0.258,0.0,0.773,0.0,0.287,0.0
0,1,995.405,884.665,99.999,99.999,4.7,0.0,0.182,0.0,0.393,0.0,0.23,0.0
0,1,817.685,780.0550000000001,99.999,99.999,4.8,0.0,0.147,0.0,-0.313,0.0,0.224,0.0
0,1,940.85,826.66,28.175,27.454,4.1,3.0,-0.18,-0.355,0.141,0.151,0.266,0.359
0,1,952.425,888.7,99.999,99.999,3.3,0.0,-0.359,0.0,0.234,0.0,0.331,0.0
0,1,777.985,861.4300000000001,99.999,99.999,4.7,0.0,-0.086,0.0,0.846,0.0,0.233,0.0
0,1,711.8,903.39,28.075,27.052,3.9,4.0,0.082,0.141,0.255,0.153,0.275,0.269
0,1,803.45,930.5,99.999,99.999,3.7,0.0,0.584,0.0,0.818,0.0,0.292,0.0
0,1,745.865,1060.405,99.999,99.999,3.8,0.0,0.289,0.0,1.25,0.0,0.286,0.0
0,1,881.335,1020.425,99.999,99.999,0.0,3.0,0.0,0.302,0.0,0.973,0.0,0.358
0,1,1035.19,1027.72,99.999,99.999,3.2,0.0,0.719,0.0,0.849,0.0,0.344,0.0
0,1,952.0999999999999,1050.2649999999999,99.999,99.999,0.0,3.1,0.0,-0.263,0.0,0.178,0.0,0.347
0,1,887.485,926.345,27.993,27.105,4.5,3.8,0.031,0.076,-0.009,0.565,0.243,0.283
0,1,728.815,943.1600000000001,99.999,99.999,4.9,0.0,0.009,0.0,0.731,0.0,0.222,0.0
0,1,1001.355,1052.02,99.999,99.999,4.0,0.0,0.356,0.0,0.307,0.0,0.27,0.0
0,1,956.0050000000001,972.5350000000001,99.999,99.999,4.7,0.0,-0.033,0.0,0.684,0.0,0.231,0.0
0,1,778.67,940.05,99.999,99.999,4.5,0.0,0.032,0.0,1.089,0.0,0.243,0.0
0,1,761.3050000000001,796.835,99.999,99.999,5.1,0.0,0.053,0.0,0.55,0.0,0.212,0.0
0,1,805.495,735.325,99.999,99.999,0.0,3.1,0.0,0.539,0.0,-0.048,0.0,0.349
0,1,940.8050000000001,1058.535,99.999,99.999,0.0,4.0,0.0,-0.054,0.0,0.66,0.0,0.27
0,1,701.15,814.005,99.999,99.999,3.6,0.0,-0.035,0.0,0.334,0.0,0.305,0.0
0,1,770.625,974.8399999999999,99.999,99.999,4.8,0.0,0.049,0.0,0.616,0.0,0.224,0.0
0,1,701.25,976.125,99.999,99.999,3.3,0.0,0.378,0.0,0.217,0.0,0.332,0.0
0,1,1063.345,884.98,99.999,99.999,0.0,4.3,0.0,-0.198,0.0,0.385,0.0,0.252
0,1,886.64,889.45,99.999,99.999,0.0,3.7,0.0,0.519,0.0,-0.069,0.0,0.295
0,1,1022.4000000000001,920.4,99.999,99.999,0.0,3.0,0.0,-0.142,0.0,1.209,0.0,0.36
0,1,713.69,993.48,99.999,99.999,4.3,0.0,0.167,0.0,-0.01,0.0,0.253,0.0
0,1,970.55,975.5250000000001,99.999,99.999,4.4,0.0,0.444,0.0,0.634,0.0,0.248,0.0
0,1,792.81,798.5550000000001,28.378,26.851,3.3,4.7,0.206,0.194,0.591,-0.427,0.327,0.229
0,1,998.23,1028.78,99.999,99.999,0.0,3.6,0.0,0.178,0.0,0.142,0.0,0.301
0,1,1029.705,839.855,99.999,99.999,3.1,0.0,-0.036,0.0,1.282,0.0,0.35,0.0
0,1,847.69,735.315,99.999,99.999,4.3,0.0,0.475,0.0,0.445,0.0,0.255,0.0
0,1,971.385,725.29,99.999,99.999,3.1,0.0,-0.024,0.0,0.5,0.0,0.348,0.0
0,1,1046.25,1034.285,99.999,99.999,4.0,0.0,0.448,0.0,0.574,0.0,0.269,0.0
0,1,730.455,1061.525,99.999,99.999,3.8,0.0,0.213,0.0,0.966,0.0,0.289,0.0
0,1,875.78,1038.81,99.999,99.999,3.8,0.0,0.21,0.0,0.309,0.0,0.285,0.0
0,1,707.44,951.0149999999999,99.999,99.999,3.6,0.0,0.279,0.0,0.302,0.0,0.298,0.0
0,1,1021.49,868.655,99.999,99.999,0.0,3.2,0.0,0.027,0.0,0.306,0.0,0.342
0,1,935.23,807.095,99.999,99.999,3.4,0.0,0.233,0.0,2.157,0.0,0.317,0.0
0,1,871.41,901.365,99.999,99.999,3.6,0.0,-0.051,0.0,1.774,0.0,0.299,0.0
0,1,847.1,851.415,99.999,99.999,5.5,0.0,-0.096,0.0,0.723,0.0,0.199,0.0
0,1,941.685,1063.37,99.999,99.999,4.6,0.0,0.258,0.0,1.261,0.0,0.236,0.0
0,1,710.795,850.875,99.999,99.999,0.0,3.6,0.0,-0.106,0.0,-0.158,0.0,0.301
0,1,923.755,1030.72,99.999,99.999,0.0,4.7,0.0,0.27,0.0,0.048,0.0,0.232
0,1,830.745,976.04,99.999,99.999,0.0,3.9,0.0,-0.068,0.0,0.545,0.0,0.277
0,1,963.99,831.5699999999999,99.999,99.999,0.0,4.6,0.0,-0.036,0.0,0.471,0.0,0.235
0,1,959.855,926.855,99.999,99.999,3.7,0.0,0.443,0.0,0.57,0.0,0.294,0.0
0,1,844.67,820.725,28.146,27.185,4.1,3.6,0.149,0.794,1.28,0.354,0.264,0.306
0,1,958.24,1044.245,99.999,99.999,4.5,0.0,0.699,0.0,0.345,0.0,0.244,0.0
0,1,1013.655,753.665,99.999,99.999,5.2,0.0,0.0,0.0,0.618,0.0,0.21,0.0
0,1,976.4549999999999,986.825,99.999,99.999,0.0,3.3,0.0,0.074,0.0,0.05,0.0,0.327
0,1,755.705,998.97,99.999,99.999,4.6,0.0,0.088,0.0,0.371,0.0,0.234,0.0
0,1,878.035,960.0149999999999,99.999,99.999,3.2,0.0,0.417,0.0,0.872,0.0,0.345,0.0
0,1,858.705,732.33,99.999,99.999,0.0,4.1,0.0,-0.12,0.0,0.204,0.0,0.264
0,1,737.57,938.675,99.999,99.999,4.0,0.0,0.024,0.0,0.942,0.0,0.269,0.0
0,1,953.5,964.3499999999999,99.999,99.999,3.5,0.0,0.095,0.0,0.264,0.0,0.31,0.0
0,1,1005.605,831.925,99.999,99.999,3.2,0.0,0.083,0.0,0.422,0.0,0.339,0.0
0,1,1004.3699999999999,843.76,99.999,99.999,0.0,3.2,0.0,0.226,0.0,1.324,0.0,0.335
0,1,955.6800000000001,948.595,99.999,99.999,4.8,0.0,0.171,0.0,0.256,0.0,0.226,0.0
0,1,905.315,756.22,99.999,99.999,0.0,4.4,0.0,-0.221,0.0,0.578,0.0,0.246
0,1,734.45,952.1600000000001,99.999,99.999,3.1,0.0,0.218,0.0,0.672,0.0,0.353,0.0
0,1,932.375,1072.0,99.999,99.999,3.7,0.0,-0.162,0.0,0.16,0.0,0.293,0.0
0,1,944.1949999999999,827.03,99.999,99.999,4.4,0.0,-0.182,0.0,0.368,0.0,0.247,0.0
0,1,803.4300000000001,1046.34,99.999,99.999,3.1,0.0,0.084,0.0,0.123,0.0,0.353,0.0
0,1,893.745,949.19,28.22,27.07,3.8,3.9,0.198,0.105,0.877,0.857,0.285,0.278
0,1,895.625,905.575,99.999,99.999,0.0,3.1,0.0,-0.142,0.0,0.437,0.0,0.347
0,1,838.14,774.05,99.999,99.999,0.0,4.5,0.0,0.217,0.0,0.641,0.0,0.239
0,1,845.865,758.535,99.999,99.999,4.9,0.0,0.05,0.0,0.429,0.0,0.22,0.0
0,1,744.5,962.54,27.97,27.129,4.3,3.7,-0.014,0.01,0.513,0.896,0.252,0.292
0,1,893.485,963.4300000000001,99.999,99.999,3.6,0.0,0.138,0.0,0.185,0.0,0.305,0.0
0,1,756.435,955.1500000000001,99.999,99.999,4.7,0.0,0.189,0.0,0.529,0.0,0.233,0.0
0,1,720.355,968.04,28.118,27.315,4.0,3.0,-0.403,0.11,0.418,0.675,0.272,0.357
0,1,740.395,830.9300000000001,99.999,99.999,4.6,0.0,0.344,0.0,0.238,0.0,0.234,0.0
0,1,991.1399999999999,933.55,99.999,99.999,3.3,0.0,0.387,0.0,1.069,0.0,0.333,0.0
0,1,889.545,930.955,99.999,99.999,4.2,0.0,-0.134,0.0,0.329,0.0,0.256,0.0
0,1,701.915,1014.46,99.999,99.999,3.2,0.0,-0.386,0.0,1.872,0.0,0.339,0.0
0,1,1062.75,763.345,28.401,27.179,3.2,3.6,0.114,0.298,0.604,0.62,0.343,0.304
0,1,972.56,749.475,99.999,99.999,3.2,0.0,-0.407,0.0,0.467,0.0,0.338,0.0
0,1,1051.73,862.03,99.999,99.999,5.0,0.0,0.22,0.0,1.022,0.0,0.216,0.0
0,1,714.59,814.375,99.999,99.999,4.2,0.0,0.192,0.0,0.59,0.0,0.257,0.0
0,1,806.95,876.12,28.175,26.974,3.8,4.4,-0.029,0.005,0.261,0.192,0.287,0.246
0,1,997.46,1002.25,28.193,27.072,3.4,3.7,-0.601,-0.33,-0.018,0.79,0.318,0.297
0,1,1030.065,900.175,99.999,99.999,4.1,0.0,0.331,0.0,0.24,0.0,0.264,0.0
0,1,803.49,857.08,27.934,27.081,4.4,4.1,-0.144,0.305,0.93,-0.047,0.245,0.263
0,1,762.97,807.865,99.999,99.999,3.5,0.0,-0.126,0.0,0.8,0.0,0.314,0.0
0,1,1016.2950000000001,1016.1700000000001,99.999,99.999,0.0,3.5,0.0,0.165,0.0,-0.427,0.0,0.313
0,1,885.98,1039.205,28.064,27.023,4.1,3.9,0.066,0.085,1.408,0.316,0.264,0.281
0,1,893.705,729.6,99.999,99.999,3.2,0.0,0.327,0.0,0.224,0.0,0.342,0.0
0,1,750.495,994.52,99.999,99.999,4.2,0.0,0.258,0.0,0.429,0.0,0.261,0.0
0,1,924.725,861.3,99.999,99.999,3.7,0.0,0.191,0.0,1.573,0.0,0.296,0.0
0,1,765.5,755.08,99.999,99.999,3.6,0.0,-0.075,0.0,0.049,0.0,0.299,0.0
0,1,945.485,892.885,99.999,99.999,3.5,0.0,0.022,0.0,0.195,0.0,0.306,0.0
0,1,792.6949999999999,870.36,99.999,99.999,4.8,0.0,0.044,0.0,0.878,0.0,0.225,0.0
0,1,867.745,923.245,99.999,99.999,3.4,0.0,0.157,0.0,0.863,0.0,0.323,0.0
0,1,947.19,911.99,28.496,27.077,3.1,4.0,0.134,-0.069,0.978,-0.154,0.355,0.271
0,1,1050.91,734.535,28.145,27.24,3.2,3.4,0.162,0.136,1.22,0.531,0.335,0.322
0,1,1057.0,837.595,99.999,99.999,3.1,0.0,0.071,0.0,-0.298,0.0,0.355,0.0
0,1,925.435,783.79,99.999,99.999,4.1,0.0,0.014,0.0,0.419,0.0,0.263,0.0
0,1,814.425,896.995,28.297,27.26,3.4,3.2,-0.4,0.077,0.248,0.3,0.322,0.338
0,1,752.6,1068.76,99.999,99.999,4.5,0.0,0.29,0.0,1.067,0.0,0.243,0.0
0,1,807.495,1005.405,99.999,99.999,3.9,0.0,0.439,0.0,0.592,0.0,0.277,0.0
0,1,912.485,842.06,28.041,27.255,4.0,3.4,0.098,-0.141,0.839,0.245,0.269,0.316
0,1,1046.03,967.75,99.999,99.999,4.3,0.0,0.289,0.0,0.327,0.0,0.252,0.0
0,1,774.905,875.84,99.999,99.999,4.3,0.0,0.059,0.0,1.04,0.0,0.251,0.0
0,1,717.15,965.875,99.999,99.999,0.0,3.5,0.0,-0.075,0.0,0.192,0.0,0.313
0,1,895.645,707.485,28.136,27.352,3.1,3.2,0.191,-0.026,0.749,0.244,0.345,0.339
0,1,987.685,935.27,28.22,27.245,3.5,3.2,-0.022,0.175,1.569,0.534,0.307,0.344
0,1,1000.0149999999999,837.835,99.999,99.999,4.1,0.0,0.169,0.0,1.581,0.0,0.265,0.0
0,1,943.95,1051.495,99.999,99.999,3.3,0.0,-0.186,0.0,0.053,0.0,0.325,0.0
0,1,913.49,878.79,99.999,99.999,4.8,0.0,0.215,0.0,1.345,0.0,0.228,0.0
0,1,874.11,748.54,28.465,26.988,3.1,4.5,0.116,0.244,0.453,1.011,0.35,0.241
0,1,717.99,727.5,99.999,99.999,4.3,0.0,0.144,0.0,0.012,0.0,0.254,0.0
0,1,992.7,817.205,99.999,99.999,4.2,0.0,0.131,0.0,0.51,0.0,0.257,0.0
0,1,766.875,1050.93,99.999,99.999,3.1,0.0,0.195,0.0,1.201,0.0,0.355,0.0
0,1,774.5699999999999,745.275,99.999,99.999,5.1,0.0,0.309,0.0,0.678,0.0,0.213,0.0
0,1,893.51,914.55,28.37,27.256,3.2,3.3,-0.146,-0.151,0.457,0.42,0.335,0.325
0,1,873.745,879.185,99.999,99.999,5.4,0.0,0.159,0.0,1.755,0.0,0.201,0.0
0,1,895.46,855.765,28.335,27.122,3.5,3.8,-0.231,-0.613,0.636,0.162,0.312,0.284
0,1,1070.4850000000001,1046.565,28.135,27.196,3.2,3.1,0.172,-0.339,1.595,0.002,0.34,0.348
0,1,1071.3,1008.24,28.0,27.041,3.7,3.2,0.384,0.605,1.921,1.275,0.294,0.336
0,1,905.225,868.865,99.999,99.999,5.1,0.0,0.02,0.0,0.655,0.0,0.214,0.0
0,1,933.245,1047.03,99.999,99.999,4.7,0.0,0.079,0.0,0.265,0.0,0.232,0.0
0,1,814.49,801.275,99.999,99.999,3.1,0.0,0.312,0.0,0.47,0.0,0.346,0.0
0,1,824.4,942.3050000000001,99.999,99.999,3.2,0.0,0.108,0.0,0.631,0.0,0.337,0.0
0,1,736.3,903.665,99.999,99.999,4.0,0.0,0.364,0.0,1.216,0.0,0.274,0.0
0,1,1016.06,1005.8,99.999,99.999,4.5,0.0,0.216,0.0,0.512,0.0,0.242,0.0
0,1,756.59,835.955,99.999,99.999,4.6,0.0,-0.101,0.0,1.296,0.0,0.236,0.0
0,1,914.0550000000001,887.595,28.054,27.315,4.2,3.1,0.152,-0.094,0.355,0.446,0.26,0.351
0,1,890.95,1060.15,99.999,99.999,4.1,0.0,0.256,0.0,0.252,0.0,0.262,0.0
0,1,785.74,1038.78,99.999,99.999,3.2,0.0,0.017,0.0,0.267,0.0,0.343,0.0
0,1,773.45,944.4649999999999,99.999,99.999,0.0,3.9,0.0,0.054,0.0,0.326,0.0,0.281
0,1,766.005,800.965,99.999,99.999,4.1,0.0,0.176,0.0,0.616,0.0,0.266,0.0
0,1,732.585,1070.91,28.049,27.168,4.0,3.3,-0.33,-0.424,0.325,0.242,0.271,0.329
0,1,775.685,776.425,99.999,99.999,3.1,0.0,0.013,0.0,-0.143,0.0,0.354,0.0
0,1,903.375,986.185,99.999,99.999,0.0,3.0,0.0,0.384,0.0,0.113,0.0,0.362
0,1,704.91,760.83,99.999,99.999,3.1,0.0,0.205,0.0,0.513,0.0,0.345,0.0
0,1,750.425,780.245,99.999,99.999,3.3,0.0,0.217,0.0,0.67,0.0,0.327,0.0
0,1,906.905,898.55,99.999,99.999,3.8,0.0,0.105,0.0,1.087,0.0,0.284,0.0
0,1,1007.9949999999999,929.2,99.999,99.999,3.5,0.0,0.175,0.0,1.101,0.0,0.307,0.0
0,1,794.5550000000001,794.345,99.999,99.999,4.8,0.0,0.27,0.0,0.312,0.0,0.226,0.0
0,1,972.4850000000001,755.95,99.999,99.999,4.0,0.0,0.306,0.0,0.536,0.0,0.272,0.0
0,1,932.845,857.75,28.275,27.172,3.7,3.6,0.176,0.031,1.997,1.045,0.291,0.306
0,1,835.85,721.45,99.999,99.999,3.5,0.0,0.473,0.0,0.489,0.0,0.309,0.0
0,1,963.925,851.145,99.999,99.999,4.1,0.0,-0.016,0.0,0.728,0.0,0.265,0.0
0,1,972.165,1032.935,99.999,99.999,0.0,3.0,0.0,-0.388,0.0,-0.598,0.0,0.36
0,1,1032.55,760.875,99.999,99.999,3.1,0.0,0.074,0.0,1.276,0.0,0.355,0.0
0,1,855.985,1014.23,99.999,99.999,3.1,0.0,-0.11,0.0,0.328,0.0,0.351,0.0
0,1,915.385,1010.8199999999999,99.999,99.999,4.0,0.0,-0.094,0.0,0.517,0.0,0.272,0.0
0,1,703.765,808.62,99.999,99.999,4.8,0.0,0.243,0.0,0.347,0.0,0.226,0.0
0,1,743.025,989.345,99.999,99.999,4.4,0.0,-0.11,0.0,0.8,0.0,0.249,0.0
0,1,708.44,995.44,27.981,27.217,4.3,3.2,0.01,0.485,0.631,0.158,0.25,0.342
0,1,738.26,945.125,99.999,99.999,3.2,0.0,0.235,0.0,1.008,0.0,0.335,0.0
0,1,926.885,760.9300000000001,99.999,99.999,4.5,0.0,0.215,0.0,0.827,0.0,0.244,0.0
0,1,1027.3899999999999,1010.53,99.999,99.999,3.1,0.0,-0.175,0.0,0.648,0.0,0.349,0.0
0,1,1046.005,834.63,99.999,99.999,0.0,3.6,0.0,-0.002,0.0,0.367,0.0,0.302
0,1,943.585,908.6,99.999,99.999,0.0,3.6,0.0,0.191,0.0,0.449,0.0,0.303
0,1,992.21,967.5899999999999,99.999,99.999,3.4,0.0,0.062,0.0,0.91,0.0,0.32,0.0
0,1,955.185,929.405,99.999,99.999,3.1,0.0,0.354,0.0,0.951,0.0,0.354,0.0
0,1,1010.7350000000001,1065.55,99.999,99.999,3.2,0.0,0.334,0.0,1.195,0.0,0.336,0.0
0,1,1035.48,911.19,99.999,99.999,5.5,0.0,-0.077,0.0,0.36,0.0,0.199,0.0
0,1,1052.5,813.51,99.999,99.999,4.1,0.0,0.004,0.0,0.09,0.0,0.268,0.0
0,1,737.51,830.365,99.999,99.999,3.5,0.0,0.049,0.0,0.444,0.0,0.313,0.0
0,1,925.19,1003.04,99.999,99.999,4.7,0.0,-0.12,0.0,0.63,0.0,0.23,0.0
0,1,824.77,910.245,99.999,99.999,4.2,0.0,-0.183,0.0,1.3,0.0,0.261,0.0
0,1,920.385,1014.3050000000001,99.999,99.999,5.5,0.0,0.044,0.0,0.561,0.0,0.199,0.0
0,1,926.01,944.02,99.999,99.999,0.0,3.8,0.0,0.06,0.0,0.344,0.0,0.287
0,1,1034.125,916.92,28.172,27.269,3.3,3.2,0.136,0.282,0.974,0.113,0.325,0.344
0,1,888.1,940.53,27.973,26.965,4.4,4.3,0.052,0.429,0.111,0.327,0.249,0.255
0,1,877.185,898.65,99.999,99.999,3.1,0.0,0.414,0.0,0.503,0.0,0.349,0.0
0,1,895.895,882.245,99.999,99.999,4.5,0.0,0.408,0.0,0.409,0.0,0.24,0.0
0,1,893.995,818.565,28.103,27.202,4.0,3.5,-0.081,-0.115,0.406,0.004,0.27,0.314
0,1,874.81,734.745,28.205,26.94,3.8,4.4,0.473,-0.003,0.905,-0.027,0.284,0.246
0,1,1040.05,713.095,99.999,99.999,4.4,0.0,0.147,0.0,0.594,0.0,0.245,0.0
0,1,1047.285,913.935,99.999,99.999,3.3,0.0,0.096,0.0,1.075,0.0,0.329,0.0
0,1,972.635,1021.625,99.999,99.999,0.0,3.4,0.0,0.35,0.0,-0.084,0.0,0.317
0,1,717.065,881.425,99.999,99.999,0.0,3.2,0.0,0.541,0.0,0.532,0.0,0.345
